ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Qatar,1987,80.02,190.4975027,0.005984511,1.469219672
          Qatar,1988,59.39,134.3871908,0.003885554,0.983573411
          Qatar,1989,57.89,125.8617803,0.003149757,0.892274729
          Qatar,1990,62.77,132.5038736,0.003016125,0.852802329
          Qatar,1991,105.31,218.0665361,0.004491871,1.529886654
          Qatar,1992,144.89,296.7816732,0.005974128,1.894939638
          Qatar,1993,216.94,441.4553742,0.00831586,3.031330518
          Qatar,1994,348.79,704.4469489,0.0122305,4.729708304
          Qatar,1995,442.35,882.2807861,0.012866185,5.435669435
          Qatar,1996,781.22,1524.563738,0.019599965,8.623364871
          Qatar,1997,1199.55,2268.493741,0.02614321,10.61755179
          Qatar,1998,1546.85,2818.460428,0.026842886,15.08313421
          Qatar,1999,1660.1,2913.120536,0.023258782,13.39532265
          Qatar,2000,1911.7,3234.922338,0.025660325,10.76414318
          Qatar,2001,2207.22,3629.955744,0.029517815,12.58502632
          Qatar,2002,2831.14,4535.825805,0.037742407,14.62083537
          Qatar,2003,3456.06,5288.538638,0.036815472,14.68552164
          Qatar,2004,4655.03,6509.202317,0.0419347,14.66887354
          Qatar,2005,7155.03,8715.166885,0.061878625,16.06770839
          Qatar,2006,10655.03,10890.97202,0.074508569,17.50107585
          Qatar,2007,15355.03,13032.70604,0.085777148,19.26317993
          Qatar,2008,17768.89011,12727.88427,0.114999434,15.4150464
          Qatar,2009,25893.62363,16206.15274,0.14352647,26.47654402
          Qatar,2010,30563.9533,17377.80017,0.153536308,24.00317373
          Qatar,2011,30477.14011,16297.57856,0.149118523,17.53096323
          Republic of Moldova,1980,_,_,_,_
          Republic of Moldova,1981,_,_,_,_
          Republic of Moldova,1982,_,_,_,_
          Republic of Moldova,1983,_,_,_,_
          Republic of Moldova,1984,_,_,_,_
          Republic of Moldova,1985,_,_,_,_
          Republic of Moldova,1986,_,_,_,_
          Republic of Moldova,1987,_,_,_,_
          Republic of Moldova,1988,_,_,_,_
          Republic of Moldova,1989,_,_,_,_
          Republic of Moldova,1990,_,_,_,_
          Republic of Moldova,1991,_,_,_,_
          Republic of Moldova,1992,16,3.653874832,0.000659715,0.649889893
          Republic of Moldova,1993,16,3.657672906,0.000613321,0.643452704
          Republic of Moldova,1994,28.97,6.642878877,0.001015848,1.651948446
          Republic of Moldova,1995,97.42,22.45347162,0.002833557,5.518127596
          Republic of Moldova,1996,122.37,28.40738281,0.003070131,7.225984551
          Republic of Moldova,1997,195.52,45.8067131,0.004261198,10.13800099
          Republic of Moldova,1998,253.57,60.0693153,0.004400265,14.92908933
          Republic of Moldova,1999,319.34,76.63364849,0.004474104,27.25401547
          Republic of Moldova,2000,448.83,109.2911743,0.006024546,34.8377244
          Republic of Moldova,2001,549.14,135.9188793,0.007343814,37.08239456
          Republic of Moldova,2002,636.7,160.4258403,0.008487956,38.30639366
          Republic of Moldova,2003,713.91,183.2225518,0.007604883,36.04555276
          Republic of Moldova,2004,843.85,220.4468971,0.007601798,32.48159292
          Republic of Moldova,2005,1020.18,270.8291964,0.008822791,34.13877126
          Republic of Moldova,2006,1278.12,344.0466804,0.008937647,37.50040365
          Republic of Moldova,2007,1876.51,511.0961613,0.010482668,42.63692879
          Republic of Moldova,2008,2596.28,714.233249,0.016803004,42.87986646
          Republic of Moldova,2009,2697.01,748.5761978,0.01494933,49.58254794
          Republic of Moldova,2010,2879.64,805.9705252,0.01446571,49.57469065
          Republic of Moldova,2011,3163.27,892.3529929,0.015477245,45.21022916
          Romania,1980,..,..,..,..
          Romania,1981,..,..,..,..
          Romania,1982,..,..,..,..
          Romania,1983,..,..,..,..
          Romania,1984,..,..,..,..
          Romania,1985,..,..,..,..
          Romania,1986,..,..,..,..
          Romania,1987,..,..,..,..
          Romania,1988,..,..,..,..
          Romania,1989,..,..,..,..
          Romania,1990,0.01,0.00043091,4.81E-07,2.47E-05
          Romania,1991,44,1.899043892,0.001876767,0.143823434
          Romania,1992,122,5.286511596,0.005030324,0.587675664
          Romania,1993,215,9.368605246,0.008241495,0.769177408
          Romania,1994,402,17.62369853,0.014096336,1.260670197
          Romania,1995,821,36.19777193,0.023879593,2.182430754
          Romania,1996,1097.2,48.61883643,0.027527562,2.972543913
          Romania,1997,2416.635,107.5711624,0.052668581,6.785130607
          Romania,1998,4527.245,202.3570844,0.078562446,10.84382617
          Romania,1999,5673.98116,254.6362742,0.079495146,15.76300494
          Romania,2000,6952.998539,313.3155128,0.093328558,18.6381984
          Romania,2001,8339.193965,377.3389739,0.111522543,20.5470291
          Romania,2002,7846.369717,356.4784783,0.104601285,17.06158686
          Romania,2003,12202.46891,556.5472315,0.129986068,20.52007076
          Romania,2004,20485.9976,937.7775248,0.184547503,27.02825995
          Romania,2005,25816.44101,1185.777082,0.223267528,26.03182476
          Romania,2006,45452.0671,2094.065913,0.317837536,37.04450216
          Romania,2007,62961.24551,2908.827772,0.351717717,36.90210277
          Romania,2008,67910.33559,3145.519683,0.439512549,33.23421697
          Romania,2009,72007.69281,3343.407188,0.399133398,43.81512567
          Romania,2010,70264.34043,3270.181848,0.352968979,43.47260721
          Romania,2011,70327.62853,3280.742889,0.344098956,37.68509539
          Russian Federation,1980,_,_,_,_
          Russian Federation,1981,_,_,_,_
          Russian Federation,1982,_,_,_,_
          Russian Federation,1983,_,_,_,_
          Russian Federation,1984,_,_,_,_
          Russian Federation,1985,_,_,_,_
          Russian Federation,1986,_,_,_,_
          Russian Federation,1987,_,_,_,_
          Russian Federation,1988,_,_,_,_
          Russian Federation,1989,_,_,_,_
          Russian Federation,1990,_,_,_,_
          Russian Federation,1991,_,_,_,_
          Russian Federation,1992,0,0,0,0
          Russian Federation,1993,183,1.228636834,0.007014854,0.044213874
          Russian Federation,1994,3279.5,22.02983275,0.114997351,0.809292539
          Russian Federation,1995,5601.2,37.66814669,0.162916414,1.404812125
