ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Small island developing States (UNCTAD) n.e.s.,1985,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1986,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1987,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1988,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1989,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1990,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1991,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1992,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1993,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1994,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1995,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1996,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1997,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1998,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,1999,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2000,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2001,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2002,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2003,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2004,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2005,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2006,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2007,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2008,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2009,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2010,..,..,..,..
          Small island developing States (UNCTAD) n.e.s.,2011,..,..,..,..
          High-income developing economies n.e.s.,1980,..,..,..,..
          High-income developing economies n.e.s.,1981,..,..,..,..
          High-income developing economies n.e.s.,1982,..,..,..,..
          High-income developing economies n.e.s.,1983,..,..,..,..
          High-income developing economies n.e.s.,1984,..,..,..,..
          High-income developing economies n.e.s.,1985,..,..,..,..
          High-income developing economies n.e.s.,1986,..,..,..,..
          High-income developing economies n.e.s.,1987,..,..,..,..
          High-income developing economies n.e.s.,1988,..,..,..,..
          High-income developing economies n.e.s.,1989,..,..,..,..
          High-income developing economies n.e.s.,1990,..,..,..,..
          High-income developing economies n.e.s.,1991,..,..,..,..
          High-income developing economies n.e.s.,1992,..,..,..,..
          High-income developing economies n.e.s.,1993,..,..,..,..
          High-income developing economies n.e.s.,1994,..,..,..,..
          High-income developing economies n.e.s.,1995,..,..,..,..
          High-income developing economies n.e.s.,1996,..,..,..,..
          High-income developing economies n.e.s.,1997,..,..,..,..
          High-income developing economies n.e.s.,1998,..,..,..,..
          High-income developing economies n.e.s.,1999,..,..,..,..
          High-income developing economies n.e.s.,2000,..,..,..,..
          High-income developing economies n.e.s.,2001,..,..,..,..
          High-income developing economies n.e.s.,2002,..,..,..,..
          High-income developing economies n.e.s.,2003,..,..,..,..
          High-income developing economies n.e.s.,2004,..,..,..,..
          High-income developing economies n.e.s.,2005,..,..,..,..
          High-income developing economies n.e.s.,2006,..,..,..,..
          High-income developing economies n.e.s.,2007,..,..,..,..
          High-income developing economies n.e.s.,2008,..,..,..,..
          High-income developing economies n.e.s.,2009,..,..,..,..
          High-income developing economies n.e.s.,2010,..,..,..,..
          High-income developing economies n.e.s.,2011,..,..,..,..
          Middle-income developing economies n.e.s.,1980,..,..,..,..
          Middle-income developing economies n.e.s.,1981,..,..,..,..
          Middle-income developing economies n.e.s.,1982,..,..,..,..
          Middle-income developing economies n.e.s.,1983,..,..,..,..
          Middle-income developing economies n.e.s.,1984,..,..,..,..
          Middle-income developing economies n.e.s.,1985,..,..,..,..
          Middle-income developing economies n.e.s.,1986,..,..,..,..
          Middle-income developing economies n.e.s.,1987,..,..,..,..
          Middle-income developing economies n.e.s.,1988,..,..,..,..
          Middle-income developing economies n.e.s.,1989,..,..,..,..
          Middle-income developing economies n.e.s.,1990,..,..,..,..
          Middle-income developing economies n.e.s.,1991,..,..,..,..
          Middle-income developing economies n.e.s.,1992,..,..,..,..
          Middle-income developing economies n.e.s.,1993,..,..,..,..
          Middle-income developing economies n.e.s.,1994,..,..,..,..
          Middle-income developing economies n.e.s.,1995,..,..,..,..
          Middle-income developing economies n.e.s.,1996,..,..,..,..
          Middle-income developing economies n.e.s.,1997,..,..,..,..
          Middle-income developing economies n.e.s.,1998,..,..,..,..
          Middle-income developing economies n.e.s.,1999,..,..,..,..
          Middle-income developing economies n.e.s.,2000,..,..,..,..
          Middle-income developing economies n.e.s.,2001,..,..,..,..
          Middle-income developing economies n.e.s.,2002,..,..,..,..
          Middle-income developing economies n.e.s.,2003,..,..,..,..
          Middle-income developing economies n.e.s.,2004,..,..,..,..
          Middle-income developing economies n.e.s.,2005,..,..,..,..
          Middle-income developing economies n.e.s.,2006,..,..,..,..
          Middle-income developing economies n.e.s.,2007,..,..,..,..
          Middle-income developing economies n.e.s.,2008,..,..,..,..
          Middle-income developing economies n.e.s.,2009,..,..,..,..
          Middle-income developing economies n.e.s.,2010,..,..,..,..
          Middle-income developing economies n.e.s.,2011,..,..,..,..
          Low-income developing economies n.e.s.,1980,..,..,..,..
          Low-income developing economies n.e.s.,1981,..,..,..,..
          Low-income developing economies n.e.s.,1982,..,..,..,..
          Low-income developing economies n.e.s.,1983,..,..,..,..
          Low-income developing economies n.e.s.,1984,..,..,..,..
          Low-income developing economies n.e.s.,1985,..,..,..,..
          Low-income developing economies n.e.s.,1986,..,..,..,..
          Low-income developing economies n.e.s.,1987,..,..,..,..
          Low-income developing economies n.e.s.,1988,..,..,..,..
          Low-income developing economies n.e.s.,1989,..,..,..,..
          Low-income developing economies n.e.s.,1990,..,..,..,..
          Low-income developing economies n.e.s.,1991,..,..,..,..
          Low-income developing economies n.e.s.,1992,..,..,..,..
          Low-income developing economies n.e.s.,1993,..,..,..,..
          Low-income developing economies n.e.s.,1994,..,..,..,..
          Low-income developing economies n.e.s.,1995,..,..,..,..
          Low-income developing economies n.e.s.,1996,..,..,..,..
          Low-income developing economies n.e.s.,1997,..,..,..,..
          Low-income developing economies n.e.s.,1998,..,..,..,..
          Low-income developing economies n.e.s.,1999,..,..,..,..
          Low-income developing economies n.e.s.,2000,..,..,..,..
          Low-income developing economies n.e.s.,2001,..,..,..,..
          Low-income developing economies n.e.s.,2002,..,..,..,..
          Low-income developing economies n.e.s.,2003,..,..,..,..
          Low-income developing economies n.e.s.,2004,..,..,..,..
          Low-income developing economies n.e.s.,2005,..,..,..,..
          Low-income developing economies n.e.s.,2006,..,..,..,..
          Low-income developing economies n.e.s.,2007,..,..,..,..
          Low-income developing economies n.e.s.,2008,..,..,..,..
          Low-income developing economies n.e.s.,2009,..,..,..,..
          Low-income developing economies n.e.s.,2010,..,..,..,..
          Low-income developing economies n.e.s.,2011,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1980,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1981,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1982,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1983,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1984,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1985,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1986,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1987,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1988,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1989,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1990,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1991,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1992,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1993,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1994,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1995,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1996,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1997,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1998,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,1999,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2000,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2001,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2002,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2003,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2004,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2005,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2006,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2007,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2008,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2009,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2010,..,..,..,..
          Heavily indebted poor countries (IMF) n.e.s.,2011,..,..,..,..
  Major petroleum and gas exporters: Developing economies,1980,-4264.068,-22.92387022,-7.88498454,-0.706484463
  Major petroleum and gas exporters: Developing economies,1981,6604.885,34.35569692,9.493836009,1.047507761
  Major petroleum and gas exporters: Developing economies,1982,11630.177,58.55767787,20.03156705,1.89378376
  Major petroleum and gas exporters: Developing economies,1983,5413.614,26.39765741,10.7695564,0.879654877
  Major petroleum and gas exporters: Developing economies,1984,4659.95,22.01740181,8.198519761,0.775176611
  Major petroleum and gas exporters: Developing economies,1985,1391.402,6.3736812,2.490601415,0.27505044
  Major petroleum and gas exporters: Developing economies,1986,1116.967,4.963248018,1.293109659,0.257774965
  Major petroleum and gas exporters: Developing economies,1987,-283.687,-1.223575848,-0.207614579,-0.065725118
  Major petroleum and gas exporters: Developing economies,1988,1349.571,5.65527257,0.822790935,0.298478795
  Major petroleum and gas exporters: Developing economies,1989,2274.3,9.270774599,1.152847288,0.507154839
  Major petroleum and gas exporters: Developing economies,1990,1632.496,6.482597869,0.786915644,0.327725803
  Major petroleum and gas exporters: Developing economies,1991,2580.1738,9.995305738,1.674646558,0.524551504
  Major petroleum and gas exporters: Developing economies,1992,4086.392466,15.4621696,2.463450988,0.775671716
  Major petroleum and gas exporters: Developing economies,1993,3672.814454,13.58660624,1.644669503,0.693105479
  Major petroleum and gas exporters: Developing economies,1994,4158.9227,15.04881145,1.624579547,0.796392793
  Major petroleum and gas exporters: Developing economies,1995,3775.13539,13.36480958,1.101269352,0.684951222
  Major petroleum and gas exporters: Developing economies,1996,5840.50915,20.23260868,1.494120293,0.984542441
  Major petroleum and gas exporters: Developing economies,1997,9284.919446,31.47793224,1.903218794,1.488410859
  Major petroleum and gas exporters: Developing economies,1998,8691.982413,28.83890885,1.230695413,1.457624688
  Major petroleum and gas exporters: Developing economies,1999,6073.552394,19.71933159,0.556472144,0.934183949
  Major petroleum and gas exporters: Developing economies,2000,7528.570987,23.91520622,0.537547509,0.997756325
  Major petroleum and gas exporters: Developing economies,2001,11035.89048,34.29312649,1.333453257,1.468571656
  Major petroleum and gas exporters: Developing economies,2002,10657.79521,32.39127115,1.697169258,1.382705606
  Major petroleum and gas exporters: Developing economies,2003,18277.02997,54.314093,3.11386526,2.170384052
  Major petroleum and gas exporters: Developing economies,2004,22858.77577,66.39736004,3.071057315,2.197504984
  Major petroleum and gas exporters: Developing economies,2005,39303.88316,111.5475018,4.007626808,2.992848539
  Major petroleum and gas exporters: Developing economies,2006,45405.23936,125.8566938,3.102825935,2.86414998
  Major petroleum and gas exporters: Developing economies,2007,60453.01111,163.6107419,3.060079853,3.236080155
  Major petroleum and gas exporters: Developing economies,2008,79260.27119,209.4594514,4.426203139,3.358073282
  Major petroleum and gas exporters: Developing economies,2009,65870.60331,170.0580773,5.499190314,3.229616465
  Major petroleum and gas exporters: Developing economies,2010,53033.20143,133.8575861,4.051424707,2.249627716
  Major petroleum and gas exporters: Developing economies,2011,42147.98071,104.094724,2.764849586,1.549233651
  Major petroleum and gas exporters: Transition economies,1980,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1981,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1982,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1983,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1984,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1985,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1986,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1987,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1988,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1989,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1990,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1991,..,..,..,..
  Major petroleum and gas exporters: Transition economies,1992,1261,7.627232644,0.760184373,0.257126467
  Major petroleum and gas exporters: Transition economies,1993,2482.4,15.02305513,1.111607359,0.566147109
  Major petroleum and gas exporters: Transition economies,1994,1349.2736,8.178088294,0.527060119,0.315866083
  Major petroleum and gas exporters: Transition economies,1995,3029.98345,18.40542961,0.883896223,0.722697252
  Major petroleum and gas exporters: Transition economies,1996,3716.20055,22.6363627,0.950679215,0.90042785
  Major petroleum and gas exporters: Transition economies,1997,6186.55076,37.80956505,1.268116514,1.44991662
  Major petroleum and gas exporters: Transition economies,1998,3922.151013,24.06015015,0.55533629,1.339508942
  Major petroleum and gas exporters: Transition economies,1999,4747.124772,29.23662729,0.434941946,2.233164139
  Major petroleum and gas exporters: Transition economies,2000,3996.754399,24.71492378,0.285372267,1.43903607
  Major petroleum and gas exporters: Transition economies,2001,5583.2842,34.66599232,0.674621456,1.69989012
  Major petroleum and gas exporters: Transition economies,2002,6051.34937,37.7216055,0.963629336,1.636544856
  Major petroleum and gas exporters: Transition economies,2003,10050.149,62.87648812,1.7122481,2.179219555
  Major petroleum and gas exporters: Transition economies,2004,19601.57929,123.0015122,2.633455705,3.09128517
  Major petroleum and gas exporters: Transition economies,2005,14857.02513,93.43161647,1.514898972,1.809317703
  Major petroleum and gas exporters: Transition economies,2006,35979.59506,226.5398135,2.458712304,3.359640316
  Major petroleum and gas exporters: Transition economies,2007,66192.2366,416.9048033,3.350594551,4.712689298
  Major petroleum and gas exporters: Transition economies,2008,89324.15711,562.4293646,4.988209839,4.978246085
  Major petroleum and gas exporters: Transition economies,2009,49742.20022,313.0307149,4.152714745,3.719605341
  Major petroleum and gas exporters: Transition economies,2010,54056.15337,340.0088866,4.129572219,3.322991341
  Major petroleum and gas exporters: Transition economies,2011,65788.47805,413.6539523,4.315633709,3.257497363
  Major petroleum and gas exporters: Developed economies,1980,59.82,14.64159304,0.11061732,0.093888248
  Major petroleum and gas exporters: Developed economies,1981,684.9016728,167.1022129,0.984475001,1.089441438
  Major petroleum and gas exporters: Developed economies,1982,425.4705974,103.4813979,0.732821418,0.687903678
  Major petroleum and gas exporters: Developed economies,1983,343.1843506,83.20451657,0.682712735,0.564631345
  Major petroleum and gas exporters: Developed economies,1984,-220.5487744,-53.29646687,-0.388024225,-0.360970214
  Major petroleum and gas exporters: Developed economies,1985,-394.6620016,-95.04065001,-0.706442667,-0.614193478
  Major petroleum and gas exporters: Developed economies,1986,1033.707744,248.0103166,1.196720644,1.338957583
  Major petroleum and gas exporters: Developed economies,1987,146.0493213,34.90190412,0.106885294,0.157979151
  Major petroleum and gas exporters: Developed economies,1988,636.9514714,151.5712067,0.388329252,0.63658647
  Major petroleum and gas exporters: Developed economies,1989,1740.603954,412.3384659,0.882315679,1.727294939
  Major petroleum and gas exporters: Developed economies,1990,1563.802969,368.6923258,0.753803391,1.329496452
  Major petroleum and gas exporters: Developed economies,1991,302.3319667,70.92113284,0.196226776,0.252666306
  Major petroleum and gas exporters: Developed economies,1992,-668.1148926,-155.8969047,-0.402768042,-0.520748483
  Major petroleum and gas exporters: Developed economies,1993,991.5239783,230.0856525,0.4439999,0.839080992
  Major petroleum and gas exporters: Developed economies,1994,2776.447451,640.6302848,1.084550031,2.229728663
  Major petroleum and gas exporters: Developed economies,1995,2409.410338,552.7316532,0.702864795,1.617913223
  Major petroleum and gas exporters: Developed economies,1996,3211.102343,732.2692263,0.821464884,2.004957908
  Major petroleum and gas exporters: Developed economies,1997,3981.536461,902.4146506,0.816133631,2.516407471
  Major petroleum and gas exporters: Developed economies,1998,3934.871639,886.3824771,0.557137399,2.603475233
  Major petroleum and gas exporters: Developed economies,1999,6789.95329,1520.48011,0.62211036,4.269179404
  Major petroleum and gas exporters: Developed economies,2000,7090.44927,1578.862589,0.50626518,4.21329222
  Major petroleum and gas exporters: Developed economies,2001,2122.636001,470.2388353,0.256475533,1.241861558
  Major petroleum and gas exporters: Developed economies,2002,791.1039633,174.4210551,0.125977024,0.412188881
  Major petroleum and gas exporters: Developed economies,2003,3470.654867,761.3322482,0.591296925,1.541761047
  Major petroleum and gas exporters: Developed economies,2004,2543.752031,554.5512364,0.341750948,0.983740972
  Major petroleum and gas exporters: Developed economies,2005,5557.625146,1202.09105,0.566684147,1.840196617
  Major petroleum and gas exporters: Developed economies,2006,7085.398693,1517.605307,0.484189912,2.104167056
  Major petroleum and gas exporters: Developed economies,2007,5800.224168,1228.336407,0.2936024,1.496692899
  Major petroleum and gas exporters: Developed economies,2008,10563.65248,2210.450536,0.589915617,2.372826814
  Major petroleum and gas exporters: Developed economies,2009,13403.08158,2772.667777,1.118952806,3.615898252
  Major petroleum and gas exporters: Developed economies,2010,17518.69984,3587.610406,1.338325642,4.241240639
  Major petroleum and gas exporters: Developed economies,2011,3568.847788,724.6615099,0.234111508,0.747889642
Major petroleum and gas exporters n.e.s.,1980,..,..,..,..
Major petroleum and gas exporters n.e.s.,1981,..,..,..,..
Major petroleum and gas exporters n.e.s.,1982,..,..,..,..
Major petroleum and gas exporters n.e.s.,1983,..,..,..,..
Major petroleum and gas exporters n.e.s.,1984,..,..,..,..
Major petroleum and gas exporters n.e.s.,1985,..,..,..,..
Major petroleum and gas exporters n.e.s.,1986,..,..,..,..
Major petroleum and gas exporters n.e.s.,1987,..,..,..,..
Major petroleum and gas exporters n.e.s.,1988,..,..,..,..
Major petroleum and gas exporters n.e.s.,1989,..,..,..,..
Major petroleum and gas exporters n.e.s.,1990,..,..,..,..
Major petroleum and gas exporters n.e.s.,1991,..,..,..,..
Major petroleum and gas exporters n.e.s.,1992,..,..,..,..
Major petroleum and gas exporters n.e.s.,1993,..,..,..,..
Major petroleum and gas exporters n.e.s.,1994,..,..,..,..
Major petroleum and gas exporters n.e.s.,1995,..,..,..,..
Major petroleum and gas exporters n.e.s.,1996,..,..,..,..
Major petroleum and gas exporters n.e.s.,1997,..,..,..,..
Major petroleum and gas exporters n.e.s.,1998,..,..,..,..
Major petroleum and gas exporters n.e.s.,1999,..,..,..,..
Major petroleum and gas exporters n.e.s.,2000,..,..,..,..
Major petroleum and gas exporters n.e.s.,2001,..,..,..,..
Major petroleum and gas exporters n.e.s.,2002,..,..,..,..
Major petroleum and gas exporters n.e.s.,2003,..,..,..,..
Major petroleum and gas exporters n.e.s.,2004,..,..,..,..
Major petroleum and gas exporters n.e.s.,2005,..,..,..,..
Major petroleum and gas exporters n.e.s.,2006,..,..,..,..
Major petroleum and gas exporters n.e.s.,2007,..,..,..,..
Major petroleum and gas exporters n.e.s.,2008,..,..,..,..
Major petroleum and gas exporters n.e.s.,2009,..,..,..,..
Major petroleum and gas exporters n.e.s.,2010,..,..,..,..
Major petroleum and gas exporters n.e.s.,2011,..,..,..,..
  Major exporters of manufactured goods: Developing economies,1980,5407.651409,4.669054093,9.999664114,0.731316171
  Major exporters of manufactured goods: Developing economies,1981,8903.495582,7.5755426,12.79784992,1.09426421
  Major exporters of manufactured goods: Developing economies,1982,6947.568768,5.824824438,11.96634321,0.941410282
  Major exporters of manufactured goods: Developing economies,1983,7240.811082,5.980202355,14.40448531,0.968303473
  Major exporters of manufactured goods: Developing economies,1984,7090.673696,5.766333454,12.47503265,0.877141749
  Major exporters of manufactured goods: Developing economies,1985,6133.718379,4.909020422,10.9793199,0.755658013
  Major exporters of manufactured goods: Developing economies,1986,9755.54759,7.679033091,11.29397092,1.253019744
  Major exporters of manufactured goods: Developing economies,1987,16127.68923,12.4796808,11.80294975,1.800109765
  Major exporters of manufactured goods: Developing economies,1988,18342.33922,13.95348407,11.18274654,1.64928669
  Major exporters of manufactured goods: Developing economies,1989,17341.88546,12.97878421,8.790636954,1.329065149
  Major exporters of manufactured goods: Developing economies,1990,22245.36541,16.39820381,10.7229825,1.618211648
  Major exporters of manufactured goods: Developing economies,1991,23531.30164,17.10780519,15.27285227,1.515583094
  Major exporters of manufactured goods: Developing economies,1992,30227.35726,21.69918977,18.22233516,1.692939575
  Major exporters of manufactured goods: Developing economies,1993,52530.95787,37.26952936,23.52312251,2.54785141
  Major exporters of manufactured goods: Developing economies,1994,69237.46511,48.57592182,27.04589092,3.201490394
  Major exporters of manufactured goods: Developing economies,1995,75917.4589,52.68685291,22.14637679,3.205761414
  Major exporters of manufactured goods: Developing economies,1996,86314.65685,59.2701393,22.08103387,3.247216851
  Major exporters of manufactured goods: Developing economies,1997,100250.9268,68.13677006,20.54939185,3.59834983
  Major exporters of manufactured goods: Developing economies,1998,94443.33795,63.56288349,13.3722064,3.663273661
  Major exporters of manufactured goods: Developing economies,1999,120492.2858,80.35211802,11.03976656,4.240493736
  Major exporters of manufactured goods: Developing economies,2000,157407.4185,104.082271,11.23904734,4.967008416
  Major exporters of manufactured goods: Developing economies,2001,131408.634,86.21951579,15.87794581,4.031093739
  Major exporters of manufactured goods: Developing economies,2002,103867.1662,67.665199,16.54002145,2.945894398
  Major exporters of manufactured goods: Developing economies,2003,115396.4603,74.67756292,19.66014333,3.026584032
  Major exporters of manufactured goods: Developing economies,2004,165260.749,106.264876,22.20264275,3.818388344
  Major exporters of manufactured goods: Developing economies,2005,169340.4112,108.2050153,17.26682243,3.416196987
  Major exporters of manufactured goods: Developing economies,2006,202461.4268,128.5640789,13.83546425,3.512895146
  Major exporters of manufactured goods: Developing economies,2007,246635.9179,155.6546414,12.48449977,3.633386406
  Major exporters of manufactured goods: Developing economies,2008,236338.3596,148.2576925,13.19805715,3.008639594
  Major exporters of manufactured goods: Developing economies,2009,204544.2641,127.561503,17.07632509,2.559875902
  Major exporters of manufactured goods: Developing economies,2010,284988.3222,176.7254756,21.77143183,3.090997283
  Major exporters of manufactured goods: Developing economies,2011,314935.0891,191.4876949,20.65930885,2.884383338
  Major exporters of manufactured goods: Developed economies,1980,43192.26112,61.66786611,79.86981238,0.575620034
  Major exporters of manufactured goods: Developed economies,1981,41101.88804,58.34393902,59.07969401,0.542241932
  Major exporters of manufactured goods: Developed economies,1982,27791.44129,39.22709884,47.86738152,0.370080361
  Major exporters of manufactured goods: Developed economies,1983,28200.83757,39.23069404,56.1012497,0.35529856
  Major exporters of manufactured goods: Developed economies,1984,37865.24445,52.38163096,66.61851628,0.456270799
  Major exporters of manufactured goods: Developed economies,1985,38531.81924,53.00422183,68.97173032,0.439344629
  Major exporters of manufactured goods: Developed economies,1986,62348.93005,85.27938095,72.18118677,0.579546201
  Major exporters of manufactured goods: Developed economies,1987,107381.8544,146.0287646,78.58674691,0.863172961
  Major exporters of manufactured goods: Developed economies,1988,120951.075,163.5188108,73.7400611,0.866849615
  Major exporters of manufactured goods: Developed economies,1989,151839.093,204.0518233,76.96754454,1.048480463
  Major exporters of manufactured goods: Developed economies,1990,153794.3938,205.4191402,74.13385048,0.946370219
  Major exporters of manufactured goods: Developed economies,1991,101690.2127,134.97552,66.00143163,0.592551826
  Major exporters of manufactured goods: Developed economies,1992,96860.93195,127.7435911,58.39188489,0.524977566
  Major exporters of manufactured goods: Developed economies,1993,123714.6226,162.1083283,55.3988418,0.664285551
  Major exporters of manufactured goods: Developed economies,1994,126003.8482,164.0570225,49.22026432,0.633024968
  Major exporters of manufactured goods: Developed economies,1995,179633.0537,232.4298269,52.40192901,0.823278083
  Major exporters of manufactured goods: Developed economies,1996,206758.6502,265.9208529,52.89304185,0.948862116
  Major exporters of manufactured goods: Developed economies,1997,246224.9003,314.8284605,50.47107415,1.151453799
  Major exporters of manufactured goods: Developed economies,1998,450673.5669,572.8974178,63.81074712,2.078082823
  Major exporters of manufactured goods: Developed economies,1999,792353.4663,1001.27875,72.59715622,3.473739297
  Major exporters of manufactured goods: Developed economies,2000,1032255.773,1296.422173,73.70409609,4.461318741
  Major exporters of manufactured goods: Developed economies,2001,541647.8514,675.9123045,65.44665271,2.360039797
  Major exporters of manufactured goods: Developed economies,2002,378279.3867,468.9416295,60.23798856,1.586029636
  Major exporters of manufactured goods: Developed economies,2003,321534.4977,395.9352938,54.7799672,1.20696295
  Major exporters of manufactured goods: Developed economies,2004,328789.2014,402.1774891,44.17255291,1.117686335
  Major exporters of manufactured goods: Developed economies,2005,553438.7701,672.5570085,56.43147376,1.802579584
  Major exporters of manufactured goods: Developed economies,2006,795887.7813,961.0239127,54.38802403,2.473978114
  Major exporters of manufactured goods: Developed economies,2007,1162932.148,1395.472176,58.8666333,3.330488342
  Major exporters of manufactured goods: Developed economies,2008,859110.219,1024.665076,47.97607037,2.338633509
  Major exporters of manufactured goods: Developed economies,2009,498660.9775,591.2996697,41.63058299,1.433856763
  Major exporters of manufactured goods: Developed economies,2010,519959.1616,613.1364055,39.72182212,1.445693197
  Major exporters of manufactured goods: Developed economies,2011,605338.1023,710.066938,39.70934725,1.580220772
Major exporters of manufactured goods n.e.s.,1980,..,..,..,..
Major exporters of manufactured goods n.e.s.,1981,..,..,..,..
Major exporters of manufactured goods n.e.s.,1982,..,..,..,..
Major exporters of manufactured goods n.e.s.,1983,..,..,..,..
Major exporters of manufactured goods n.e.s.,1984,..,..,..,..
Major exporters of manufactured goods n.e.s.,1985,..,..,..,..
Major exporters of manufactured goods n.e.s.,1986,..,..,..,..
Major exporters of manufactured goods n.e.s.,1987,..,..,..,..
Major exporters of manufactured goods n.e.s.,1988,..,..,..,..
Major exporters of manufactured goods n.e.s.,1989,..,..,..,..
Major exporters of manufactured goods n.e.s.,1990,..,..,..,..
Major exporters of manufactured goods n.e.s.,1991,..,..,..,..
Major exporters of manufactured goods n.e.s.,1992,..,..,..,..
Major exporters of manufactured goods n.e.s.,1993,..,..,..,..
Major exporters of manufactured goods n.e.s.,1994,..,..,..,..
Major exporters of manufactured goods n.e.s.,1995,..,..,..,..
Major exporters of manufactured goods n.e.s.,1996,..,..,..,..
Major exporters of manufactured goods n.e.s.,1997,..,..,..,..
Major exporters of manufactured goods n.e.s.,1998,..,..,..,..
Major exporters of manufactured goods n.e.s.,1999,..,..,..,..
Major exporters of manufactured goods n.e.s.,2000,..,..,..,..
Major exporters of manufactured goods n.e.s.,2001,..,..,..,..
Major exporters of manufactured goods n.e.s.,2002,..,..,..,..
Major exporters of manufactured goods n.e.s.,2003,..,..,..,..
Major exporters of manufactured goods n.e.s.,2004,..,..,..,..
Major exporters of manufactured goods n.e.s.,2005,..,..,..,..
Major exporters of manufactured goods n.e.s.,2006,..,..,..,..
Major exporters of manufactured goods n.e.s.,2007,..,..,..,..
Major exporters of manufactured goods n.e.s.,2008,..,..,..,..
Major exporters of manufactured goods n.e.s.,2009,..,..,..,..
Major exporters of manufactured goods n.e.s.,2010,..,..,..,..
Major exporters of manufactured goods n.e.s.,2011,..,..,..,..
  Major exporters of primary commodities excluding fuels: Developing economies,1980,918.2,16.22356389,1.697907445,0.754270514
